ingestion_event_id,ingestion_batch_id,event_type,source_event_ref,source_observed_at,received_at,safe_payload,normalization_status,rejection_code,rejection_detail,created_at
f557fcb5-c782-5d81-93d7-2a23810be883,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001904,2026-06-30T09:41:00Z,2026-06-30T09:43:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001904""}",normalized,,,2026-06-30T09:43:00Z
db4d5a19-db2e-5595-9ee1-6345454a9b38,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001905,2026-06-30T11:48:00Z,2026-06-30T11:50:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001905""}",normalized,,,2026-06-30T11:50:00Z
dede51df-3797-5f9c-96ed-880ea07b8b3a,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001906,2026-06-30T13:55:00Z,2026-06-30T13:57:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001906""}",normalized,,,2026-06-30T13:57:00Z
a7a41a94-4ca3-599b-a977-0d177b067899,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001907,2026-06-30T14:02:00Z,2026-06-30T14:04:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001907""}",normalized,,,2026-06-30T14:04:00Z
321d18c1-c048-596a-8d74-9f54c8243d00,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001908,2026-06-30T15:09:00Z,2026-06-30T15:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001908""}",normalized,,,2026-06-30T15:11:00Z
6010196d-25fe-5dda-831f-464cc97cb720,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001909,2026-06-30T01:16:00Z,2026-06-30T01:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001909""}",normalized,,,2026-06-30T01:18:00Z
368032d3-2347-5024-997e-c2e04ef39669,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001910,2026-06-30T03:23:00Z,2026-06-30T03:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001910""}",normalized,,,2026-06-30T03:25:00Z
a2a18da3-3349-5116-8a6a-990a0e4b1753,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001911,2026-06-30T05:30:00Z,2026-06-30T05:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001911""}",normalized,,,2026-06-30T05:32:00Z
672d15d6-7986-57cb-b36a-84bd064e60a0,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001912,2026-06-30T07:37:00Z,2026-06-30T07:39:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001912""}",normalized,,,2026-06-30T07:39:00Z
d891ba2e-1ffb-5241-9ebe-8e9bce9e9978,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001913,2026-06-30T09:44:00Z,2026-06-30T09:46:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001913""}",normalized,,,2026-06-30T09:46:00Z
cbceb89d-3267-549c-bd18-6054714261fd,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001914,2026-06-30T11:51:00Z,2026-06-30T11:53:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001914""}",normalized,,,2026-06-30T11:53:00Z
719d5c26-1953-54ec-ac32-f6f866d2dc77,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001915,2026-06-30T13:58:00Z,2026-06-30T14:00:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001915""}",normalized,,,2026-06-30T14:00:00Z
98e680e3-2ef5-544d-a2fb-a5d7992029f4,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001916,2026-06-30T14:05:00Z,2026-06-30T14:07:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001916""}",normalized,,,2026-06-30T14:07:00Z
421689db-9469-5bda-853f-fc7e444cfd89,32b3274c-e974-5a06-b2cf-461d2cfa0438,transaction,EVENT-SYN-001917,2026-06-30T15:12:00Z,2026-06-30T15:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001917""}",normalized,,,2026-06-30T15:14:00Z
f1752661-a881-5df8-bf50-0607df956607,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001918,2026-06-30T01:11:00Z,2026-06-30T01:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001918""}",normalized,,,2026-06-30T01:13:00Z
328a9a42-da6f-5b66-a757-5dc5ebe0ead7,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001919,2026-06-30T03:18:00Z,2026-06-30T03:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001919""}",normalized,,,2026-06-30T03:20:00Z
0a793dd6-d138-522b-a8e3-e0b7689eec35,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001920,2026-06-30T05:25:00Z,2026-06-30T05:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001920""}",normalized,,,2026-06-30T05:27:00Z
bb7b6ad5-2e99-564c-9fdc-764b053ca3f2,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001921,2026-06-30T07:32:00Z,2026-06-30T07:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001921""}",normalized,,,2026-06-30T07:34:00Z
1b939f19-2b9b-5a7d-9792-69d5cadd4e12,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001922,2026-06-30T09:39:00Z,2026-06-30T09:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001922""}",normalized,,,2026-06-30T09:41:00Z
b60ec6d1-1e71-534e-870a-d5d1da5edf8c,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001923,2026-06-30T11:46:00Z,2026-06-30T11:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001923""}",normalized,,,2026-06-30T11:48:00Z
67c1bd51-db56-582b-9f39-a1020c6bdf6c,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001924,2026-06-30T13:53:00Z,2026-06-30T13:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001924""}",normalized,,,2026-06-30T13:55:00Z
b449a39b-144e-5c0e-973d-66f0f7659f89,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001925,2026-06-30T14:00:00Z,2026-06-30T14:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001925""}",normalized,,,2026-06-30T14:02:00Z
b3838ca0-0f49-5557-8aa0-8a8b0b3e4be3,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001926,2026-06-30T15:07:00Z,2026-06-30T15:09:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001926""}",normalized,,,2026-06-30T15:09:00Z
c9573cdb-a545-5930-8907-9bed521760f9,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001927,2026-06-30T01:14:00Z,2026-06-30T01:16:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001927""}",normalized,,,2026-06-30T01:16:00Z
7623c2fc-ccaa-5430-8a26-99622c43c062,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001928,2026-06-30T03:21:00Z,2026-06-30T03:23:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001928""}",normalized,,,2026-06-30T03:23:00Z
218bb320-3816-5824-a882-6367de155633,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001929,2026-06-30T05:28:00Z,2026-06-30T05:30:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001929""}",normalized,,,2026-06-30T05:30:00Z
3950229c-0f48-57e0-94a2-372dcd0e829c,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001930,2026-06-30T07:35:00Z,2026-06-30T07:37:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001930""}",normalized,,,2026-06-30T07:37:00Z
79293ced-06eb-5538-bbfb-afb787893ef6,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001931,2026-06-30T09:42:00Z,2026-06-30T09:44:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001931""}",normalized,,,2026-06-30T09:44:00Z
24c84f75-e2b2-51f0-900a-02b9c33c6257,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001932,2026-06-30T11:49:00Z,2026-06-30T11:51:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001932""}",normalized,,,2026-06-30T11:51:00Z
a71cc81c-dcef-5730-8650-3a7846048f2e,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001933,2026-06-30T13:56:00Z,2026-06-30T13:58:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001933""}",normalized,,,2026-06-30T13:58:00Z
e221ea94-afde-56b2-ae2f-0d4ab411e7d0,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001934,2026-06-30T14:03:00Z,2026-06-30T14:05:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001934""}",normalized,,,2026-06-30T14:05:00Z
23dd988f-ac71-5425-ace8-595e625bbbfd,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001935,2026-06-30T15:10:00Z,2026-06-30T15:12:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001935""}",normalized,,,2026-06-30T15:12:00Z
3b45510f-31dd-501f-b30b-132c14b15d96,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001936,2026-06-30T01:17:00Z,2026-06-30T01:19:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001936""}",normalized,,,2026-06-30T01:19:00Z
6a592c2d-d231-57ae-bc74-f6f1859746ec,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001937,2026-06-30T03:24:00Z,2026-06-30T03:26:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001937""}",normalized,,,2026-06-30T03:26:00Z
c605300d-2286-54b7-9f4c-08e9ad3d223f,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001938,2026-06-30T05:31:00Z,2026-06-30T05:33:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001938""}",normalized,,,2026-06-30T05:33:00Z
1b99a8ab-139e-57c2-b53f-c6823f9bf6f3,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001939,2026-06-30T07:38:00Z,2026-06-30T07:40:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001939""}",normalized,,,2026-06-30T07:40:00Z
2f7aaff0-3c4b-54c2-a375-8b807176692e,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001940,2026-06-30T09:45:00Z,2026-06-30T09:47:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001940""}",normalized,,,2026-06-30T09:47:00Z
420e539c-8016-5d7c-9662-71fac704092d,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001941,2026-06-30T11:52:00Z,2026-06-30T11:54:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001941""}",normalized,,,2026-06-30T11:54:00Z
a9033a27-d36a-502a-8cc9-c2f11b831160,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001942,2026-06-30T13:59:00Z,2026-06-30T14:01:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001942""}",normalized,,,2026-06-30T14:01:00Z
16a933fa-d628-50a6-8b30-ec5522166b33,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001943,2026-06-30T14:06:00Z,2026-06-30T14:08:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001943""}",normalized,,,2026-06-30T14:08:00Z
5248c3c1-e851-5584-ba7c-53630a05b6e4,e464c1de-06e0-5a5b-a108-db2afdc9af7e,transaction,EVENT-SYN-001944,2026-06-30T15:13:00Z,2026-06-30T15:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-ROCKET-SYN-001944""}",normalized,,,2026-06-30T15:15:00Z
d577e9f0-bd7b-58e9-b6e7-e9be925d23b0,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001945,2026-06-30T01:12:00Z,2026-06-30T01:14:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001945""}",normalized,,,2026-06-30T01:14:00Z
4ccc23e0-03d0-58e0-b477-cb4e4f9d4440,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001946,2026-06-30T03:19:00Z,2026-06-30T03:21:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001946""}",normalized,,,2026-06-30T03:21:00Z
f1650dde-b294-5972-a416-142c5d5a5cdb,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001947,2026-06-30T05:26:00Z,2026-06-30T05:28:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001947""}",normalized,,,2026-06-30T05:28:00Z
d6fda080-dbf0-5ab3-9ea6-38d0bf0f1c62,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001948,2026-06-30T07:33:00Z,2026-06-30T07:35:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001948""}",normalized,,,2026-06-30T07:35:00Z
4b43b58e-8b35-54ba-b7ea-4fd5ca3c2586,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001949,2026-06-30T09:40:00Z,2026-06-30T09:42:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001949""}",normalized,,,2026-06-30T09:42:00Z
3cd7b2b7-b4cc-591c-b516-d7938c26b74c,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001950,2026-06-30T11:47:00Z,2026-06-30T11:49:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001950""}",normalized,,,2026-06-30T11:49:00Z
47b01254-29b3-571f-94fd-303e152ef5a6,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001951,2026-06-30T13:54:00Z,2026-06-30T13:56:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001951""}",normalized,,,2026-06-30T13:56:00Z
59a7703b-f4c8-563d-816d-ac4d48d7a6db,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001952,2026-06-30T14:01:00Z,2026-06-30T14:03:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001952""}",normalized,,,2026-06-30T14:03:00Z
74aa8227-8fe6-5de6-8d65-1355353a2915,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001953,2026-06-30T15:08:00Z,2026-06-30T15:10:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001953""}",normalized,,,2026-06-30T15:10:00Z
727fbbad-05d0-56ac-b666-1fe4194314db,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001954,2026-06-30T01:15:00Z,2026-06-30T01:17:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001954""}",normalized,,,2026-06-30T01:17:00Z
94d95fe7-8614-5433-b9ad-7b6c5b72e461,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001955,2026-06-30T03:22:00Z,2026-06-30T03:24:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001955""}",normalized,,,2026-06-30T03:24:00Z
2b56c608-2795-57c4-8a84-3ee9d0c6cd10,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001956,2026-06-30T05:29:00Z,2026-06-30T05:31:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001956""}",normalized,,,2026-06-30T05:31:00Z
2679c392-34c9-544c-b5b3-27ac34a4540a,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001957,2026-06-30T07:36:00Z,2026-06-30T07:38:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001957""}",normalized,,,2026-06-30T07:38:00Z
301ecb1e-5df4-5d70-b6f4-7c0f6c956620,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001958,2026-06-30T09:43:00Z,2026-06-30T09:45:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001958""}",normalized,,,2026-06-30T09:45:00Z
710754c9-9734-5f84-ab1e-face2698e197,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001959,2026-06-30T11:50:00Z,2026-06-30T11:52:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001959""}",normalized,,,2026-06-30T11:52:00Z
95324b14-0598-55c6-8c11-97e7a7e80ef9,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001960,2026-06-30T13:57:00Z,2026-06-30T13:59:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001960""}",normalized,,,2026-06-30T13:59:00Z
1eb00d70-508d-5fea-9d86-d3ef1b43393d,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001961,2026-06-30T14:04:00Z,2026-06-30T14:06:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001961""}",normalized,,,2026-06-30T14:06:00Z
a3eb8a84-5949-5fd4-bc76-627c8684aa01,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001962,2026-06-30T15:11:00Z,2026-06-30T15:13:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001962""}",normalized,,,2026-06-30T15:13:00Z
48a4ac96-d367-5d82-9348-c741040dee10,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001963,2026-06-30T01:18:00Z,2026-06-30T01:20:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001963""}",normalized,,,2026-06-30T01:20:00Z
ec71c9c7-8a5f-573f-a6ee-cf731eeb5ae8,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001964,2026-06-30T03:25:00Z,2026-06-30T03:27:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001964""}",normalized,,,2026-06-30T03:27:00Z
70405103-0b49-561b-89cb-bf5b16aa2b44,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001965,2026-06-30T05:32:00Z,2026-06-30T05:34:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001965""}",normalized,,,2026-06-30T05:34:00Z
ea85e37f-bf70-52f0-a358-56f6db50794a,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001966,2026-06-30T07:39:00Z,2026-06-30T07:41:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001966""}",normalized,,,2026-06-30T07:41:00Z
a95329a5-b3c2-5178-883a-4331a54768c7,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001967,2026-06-30T09:46:00Z,2026-06-30T09:48:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001967""}",normalized,,,2026-06-30T09:48:00Z
0532ce45-c512-5c05-aed2-984c66c069dd,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001968,2026-06-30T11:53:00Z,2026-06-30T11:55:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001968""}",normalized,,,2026-06-30T11:55:00Z
6b09515f-e342-5b99-b3ec-e02b63b28236,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001969,2026-06-30T13:00:00Z,2026-06-30T13:02:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001969""}",normalized,,,2026-06-30T13:02:00Z
31c052b9-5917-5b4b-b750-ff7808d23e40,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001970,2026-06-30T14:07:00Z,2026-06-30T14:09:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001970""}",normalized,,,2026-06-30T14:09:00Z
6b1b0b5d-4a8b-5d32-9bc4-07418e0d5904,f9ac63ea-75a9-5687-8b94-c84a9ee0403a,transaction,EVENT-SYN-001971,2026-06-30T15:14:00Z,2026-06-30T15:16:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-BKASH-SYN-001971""}",normalized,,,2026-06-30T15:16:00Z
e6cd22f6-4cb6-5a1c-b17b-0551bfcb32b8,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001972,2026-06-30T01:13:00Z,2026-06-30T01:15:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001972""}",normalized,,,2026-06-30T01:15:00Z
e356d352-c6a6-5bd6-84e0-05491de2b78d,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001973,2026-06-30T03:20:00Z,2026-06-30T03:22:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001973""}",normalized,,,2026-06-30T03:22:00Z
09ea3153-da1e-54c3-a3c5-821f5cb36102,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001974,2026-06-30T05:27:00Z,2026-06-30T05:29:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001974""}",normalized,,,2026-06-30T05:29:00Z
4f37f30c-5d8a-58e0-b3a3-19330f678e3a,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001975,2026-06-30T07:34:00Z,2026-06-30T07:36:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001975""}",normalized,,,2026-06-30T07:36:00Z
a3c557c2-ac5d-5691-9767-d9a692011672,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001976,2026-06-30T09:41:00Z,2026-06-30T09:43:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001976""}",normalized,,,2026-06-30T09:43:00Z
fe497e55-6c5d-5593-93a5-aad7d91ee711,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001977,2026-06-30T11:48:00Z,2026-06-30T11:50:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001977""}",normalized,,,2026-06-30T11:50:00Z
da4a6610-dacb-50bf-aae3-f21ef3f04f5d,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001978,2026-06-30T13:55:00Z,2026-06-30T13:57:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001978""}",normalized,,,2026-06-30T13:57:00Z
5056e4f4-cf55-546e-af32-d9e7decf54aa,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001979,2026-06-30T14:02:00Z,2026-06-30T14:04:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001979""}",normalized,,,2026-06-30T14:04:00Z
179848c1-5674-5817-9632-85b697c4d605,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001980,2026-06-30T15:09:00Z,2026-06-30T15:11:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001980""}",normalized,,,2026-06-30T15:11:00Z
1920c329-529d-5821-bb48-acc792fc8725,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001981,2026-06-30T01:16:00Z,2026-06-30T01:18:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001981""}",normalized,,,2026-06-30T01:18:00Z
63c85059-61b8-511d-8d00-07d343a05bff,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001982,2026-06-30T03:23:00Z,2026-06-30T03:25:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001982""}",normalized,,,2026-06-30T03:25:00Z
c69355f7-9404-5312-8927-451f155a790c,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001983,2026-06-30T05:30:00Z,2026-06-30T05:32:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001983""}",normalized,,,2026-06-30T05:32:00Z
a6a7cbfa-37b7-5aaa-ba80-a4fb18e0c77d,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001984,2026-06-30T07:37:00Z,2026-06-30T07:39:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001984""}",normalized,,,2026-06-30T07:39:00Z
ec694cc0-d8c4-5ad5-b8dc-114fa60c9be1,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001985,2026-06-30T09:44:00Z,2026-06-30T09:46:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001985""}",normalized,,,2026-06-30T09:46:00Z
6a09f17f-ccdb-5bee-809e-58ecac86e2e1,466e4484-cf53-5291-8c45-fdb9e2ce43a5,transaction,EVENT-SYN-001986,2026-06-30T11:51:00Z,2026-06-30T11:53:00Z,"{""synthetic"":true,""synthetic_transaction_ref"":""TXN-NAGAD-SYN-001986""}",normalized,,,2026-06-30T11:53:00Z
