cash_balance_snapshot_id,ingestion_event_id,simulation_run_id,outlet_id,balance,currency_code,observed_at,received_at,source_kind,created_at
93774e57-4554-5adb-ab85-aa5f2894fb98,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,86250.00,BDT,2026-06-28T02:00:00Z,2026-06-28T02:02:00Z,seed,2026-06-28T02:02:00Z
9693fd58-69ee-51f1-89db-8b3571fc6e0a,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85900.00,BDT,2026-06-28T03:00:00Z,2026-06-28T03:02:00Z,seed,2026-06-28T03:02:00Z
ef001579-4e9d-5dd6-81f3-9df7a92cb5ed,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85550.00,BDT,2026-06-28T04:00:00Z,2026-06-28T04:02:00Z,seed,2026-06-28T04:02:00Z
d282cba4-1d54-50f7-a992-67b9563ade35,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,85200.00,BDT,2026-06-28T05:00:00Z,2026-06-28T05:02:00Z,seed,2026-06-28T05:02:00Z
06b60f95-63c5-58d2-b041-4a0e95678cda,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84850.00,BDT,2026-06-28T06:00:00Z,2026-06-28T06:02:00Z,seed,2026-06-28T06:02:00Z
8ea7091d-a789-52e5-ac40-46049eaf8d2a,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84500.00,BDT,2026-06-28T07:00:00Z,2026-06-28T07:02:00Z,seed,2026-06-28T07:02:00Z
116740cb-5718-5e8f-8ec9-0e60ba913603,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,84150.00,BDT,2026-06-28T08:00:00Z,2026-06-28T08:02:00Z,seed,2026-06-28T08:02:00Z
bb389ea3-ebd1-5775-82c1-99125a9a9a08,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83800.00,BDT,2026-06-28T09:00:00Z,2026-06-28T09:02:00Z,seed,2026-06-28T09:02:00Z
7ce6356f-4ba7-58c2-87e2-7789e0cc0d36,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83450.00,BDT,2026-06-28T10:00:00Z,2026-06-28T10:02:00Z,seed,2026-06-28T10:02:00Z
d98190b6-5bf5-598f-ad92-ed92c8a60ad8,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,83100.00,BDT,2026-06-28T11:00:00Z,2026-06-28T11:02:00Z,seed,2026-06-28T11:02:00Z
d66a92fc-4cec-5db7-b7e0-c80812ddef08,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82750.00,BDT,2026-06-28T12:00:00Z,2026-06-28T12:02:00Z,seed,2026-06-28T12:02:00Z
9e966739-83a7-5d74-ac07-1795f06b7b38,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82400.00,BDT,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,seed,2026-06-28T13:02:00Z
aefeca96-b8b3-52a2-b69f-b65f57cf7275,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,82050.00,BDT,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,seed,2026-06-28T14:02:00Z
f868c325-64c1-5a2a-b7f8-d57432adf398,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,81700.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,seed,2026-06-28T15:02:00Z
932d052f-62f4-5641-9c93-3b44eee22008,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,81350.00,BDT,2026-06-28T16:00:00Z,2026-06-28T16:02:00Z,seed,2026-06-28T16:02:00Z
acc97c49-d893-5e2b-8de6-6f3a3e4ddf53,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,81000.00,BDT,2026-06-28T17:00:00Z,2026-06-28T17:02:00Z,seed,2026-06-28T17:02:00Z
fb9fc38b-de40-5a80-881e-2c9028fbe9f1,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,80650.00,BDT,2026-06-28T18:00:00Z,2026-06-28T18:02:00Z,seed,2026-06-28T18:02:00Z
4c29a442-450a-5497-8a0e-139da623fe00,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,80300.00,BDT,2026-06-28T19:00:00Z,2026-06-28T19:02:00Z,seed,2026-06-28T19:02:00Z
7587c7aa-dd0c-51ea-8d74-14d0a1451f38,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,79950.00,BDT,2026-06-28T20:00:00Z,2026-06-28T20:02:00Z,seed,2026-06-28T20:02:00Z
e015beb1-ba4a-56bb-b1ea-5eaf337c6d05,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,98600.00,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,seed,2026-06-28T01:02:00Z
cfc09ec5-5430-5518-95b0-7a6ec7dff127,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,98250.00,BDT,2026-06-28T02:00:00Z,2026-06-28T02:02:00Z,seed,2026-06-28T02:02:00Z
1b2626a2-e54e-5203-a31f-7f97e285edc8,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,97900.00,BDT,2026-06-28T03:00:00Z,2026-06-28T03:02:00Z,seed,2026-06-28T03:02:00Z
f5a2f371-1cf4-5d2c-a1fc-1af560bcfaf7,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,97550.00,BDT,2026-06-28T04:00:00Z,2026-06-28T04:02:00Z,seed,2026-06-28T04:02:00Z
682fb9a2-f3e0-5ec4-91f9-9d4f30f1456c,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,97200.00,BDT,2026-06-28T05:00:00Z,2026-06-28T05:02:00Z,seed,2026-06-28T05:02:00Z
b0670aa6-573e-524f-a59a-6766757fba6d,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,96850.00,BDT,2026-06-28T06:00:00Z,2026-06-28T06:02:00Z,seed,2026-06-28T06:02:00Z
8d89adbd-2b3f-5729-873e-7fd3de349db7,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,96500.00,BDT,2026-06-28T07:00:00Z,2026-06-28T07:02:00Z,seed,2026-06-28T07:02:00Z
1fc4e70f-09cd-5f41-bcd1-9df3ed120037,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,96150.00,BDT,2026-06-28T08:00:00Z,2026-06-28T08:02:00Z,seed,2026-06-28T08:02:00Z
df670e02-a376-552b-afc6-2c127ab1330c,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,95800.00,BDT,2026-06-28T09:00:00Z,2026-06-28T09:02:00Z,seed,2026-06-28T09:02:00Z
e1ea8d62-68d1-56f2-91f7-1c3b58e79ed2,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,95450.00,BDT,2026-06-28T10:00:00Z,2026-06-28T10:02:00Z,seed,2026-06-28T10:02:00Z
5042e278-7c43-57b4-98b0-09e7a6122e64,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,95100.00,BDT,2026-06-28T11:00:00Z,2026-06-28T11:02:00Z,seed,2026-06-28T11:02:00Z
011c040f-11f3-5786-8199-8f5052795758,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,94750.00,BDT,2026-06-28T12:00:00Z,2026-06-28T12:02:00Z,seed,2026-06-28T12:02:00Z
798d5533-ec70-5889-8089-22ecbf0cd679,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,94400.00,BDT,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,seed,2026-06-28T13:02:00Z
47c80da5-4463-5dcc-a5bd-22557bc8f87d,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,94050.00,BDT,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,seed,2026-06-28T14:02:00Z
45444c37-b3a4-593b-8f84-416837e9b21c,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,93700.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,seed,2026-06-28T15:02:00Z
0a645023-e452-5e8c-96de-a2c44770332f,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,93350.00,BDT,2026-06-28T16:00:00Z,2026-06-28T16:02:00Z,seed,2026-06-28T16:02:00Z
0638770b-0c90-5123-9b3b-e08aa8718155,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,93000.00,BDT,2026-06-28T17:00:00Z,2026-06-28T17:02:00Z,seed,2026-06-28T17:02:00Z
6bb9db12-d6c5-5873-98ea-dccf80bfadf7,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,92650.00,BDT,2026-06-28T18:00:00Z,2026-06-28T18:02:00Z,seed,2026-06-28T18:02:00Z
b0d2082b-3187-5c5a-8f90-1e518f458cf7,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,92300.00,BDT,2026-06-28T19:00:00Z,2026-06-28T19:02:00Z,seed,2026-06-28T19:02:00Z
fb31e55e-2bbe-56f4-bd7a-06cbc1e69323,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,950f7040-0e32-5657-a005-8111a74aa5e3,91950.00,BDT,2026-06-28T20:00:00Z,2026-06-28T20:02:00Z,seed,2026-06-28T20:02:00Z
eca7c112-48e3-57c2-bfe6-3c88258832b0,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,110600.00,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,seed,2026-06-28T01:02:00Z
335d2af6-4930-5844-94cb-81396b647ae6,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,110250.00,BDT,2026-06-28T02:00:00Z,2026-06-28T02:02:00Z,seed,2026-06-28T02:02:00Z
ddbd937d-27a5-5251-adeb-dfb8f01b00fe,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,109900.00,BDT,2026-06-28T03:00:00Z,2026-06-28T03:02:00Z,seed,2026-06-28T03:02:00Z
8186d904-2a5a-514f-9842-557a830d859c,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,109550.00,BDT,2026-06-28T04:00:00Z,2026-06-28T04:02:00Z,seed,2026-06-28T04:02:00Z
7f3fb0bf-975d-579a-85c3-f0949bcbb38b,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,109200.00,BDT,2026-06-28T05:00:00Z,2026-06-28T05:02:00Z,seed,2026-06-28T05:02:00Z
49d33b6f-37f6-55b9-b690-8da9d954f7bf,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,108850.00,BDT,2026-06-28T06:00:00Z,2026-06-28T06:02:00Z,seed,2026-06-28T06:02:00Z
6ace41c5-caa2-5580-b7f4-254f3b20b090,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,108500.00,BDT,2026-06-28T07:00:00Z,2026-06-28T07:02:00Z,seed,2026-06-28T07:02:00Z
20d68883-4533-56ec-bb2b-340d1ddc21c9,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,108150.00,BDT,2026-06-28T08:00:00Z,2026-06-28T08:02:00Z,seed,2026-06-28T08:02:00Z
ce8d5c1d-eefa-59a7-aca7-4b5f6c9049a0,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,107800.00,BDT,2026-06-28T09:00:00Z,2026-06-28T09:02:00Z,seed,2026-06-28T09:02:00Z
f91e71de-8280-54b7-9bc9-c53c0be7b62c,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,107450.00,BDT,2026-06-28T10:00:00Z,2026-06-28T10:02:00Z,seed,2026-06-28T10:02:00Z
f5d52087-23aa-5468-8209-7659877e2c76,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,107100.00,BDT,2026-06-28T11:00:00Z,2026-06-28T11:02:00Z,seed,2026-06-28T11:02:00Z
6f0f521a-0607-5c46-85ae-8d7d1ba54b42,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,106750.00,BDT,2026-06-28T12:00:00Z,2026-06-28T12:02:00Z,seed,2026-06-28T12:02:00Z
e34b5f0e-6f2f-5cc5-ae1c-fbbdf52c187e,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,106400.00,BDT,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,seed,2026-06-28T13:02:00Z
c352f8b0-4f59-51f0-b2b7-ddda2cfead95,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,106050.00,BDT,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,seed,2026-06-28T14:02:00Z
7fb68782-4141-5ad0-aaa3-0affbd1ed120,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,105700.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,seed,2026-06-28T15:02:00Z
fdb0a2d1-ab82-516d-8af9-0caeada26780,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,105350.00,BDT,2026-06-28T16:00:00Z,2026-06-28T16:02:00Z,seed,2026-06-28T16:02:00Z
0af1669b-df61-527c-b4e0-6d311ea27761,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,105000.00,BDT,2026-06-28T17:00:00Z,2026-06-28T17:02:00Z,seed,2026-06-28T17:02:00Z
68b75aa9-6c96-5502-80ad-8af3019c3b15,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,104650.00,BDT,2026-06-28T18:00:00Z,2026-06-28T18:02:00Z,seed,2026-06-28T18:02:00Z
7f86093e-5be4-5a9a-8570-27d206d53a01,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,104300.00,BDT,2026-06-28T19:00:00Z,2026-06-28T19:02:00Z,seed,2026-06-28T19:02:00Z
7682a537-88a4-59c0-a2a0-1da68ea99dca,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,c51a52aa-b76e-533e-9500-252f523656b1,103950.00,BDT,2026-06-28T20:00:00Z,2026-06-28T20:02:00Z,seed,2026-06-28T20:02:00Z
976f3d91-d791-5f09-9569-647264238ceb,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,122600.00,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,seed,2026-06-28T01:02:00Z
3378e7ab-37a9-5a4c-9940-7f223347bdc4,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,122250.00,BDT,2026-06-28T02:00:00Z,2026-06-28T02:02:00Z,seed,2026-06-28T02:02:00Z
106d3a8c-86ca-554c-8835-043ae6764214,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,121900.00,BDT,2026-06-28T03:00:00Z,2026-06-28T03:02:00Z,seed,2026-06-28T03:02:00Z
49a5da24-454b-5f8b-8d88-586afb712cbf,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,121550.00,BDT,2026-06-28T04:00:00Z,2026-06-28T04:02:00Z,seed,2026-06-28T04:02:00Z
abc9ed1f-6f9a-5882-a5cd-7f93fc64a145,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,121200.00,BDT,2026-06-28T05:00:00Z,2026-06-28T05:02:00Z,seed,2026-06-28T05:02:00Z
b627129c-5670-52c0-91d4-b9aab7703e40,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,120850.00,BDT,2026-06-28T06:00:00Z,2026-06-28T06:02:00Z,seed,2026-06-28T06:02:00Z
f7c5d491-7672-545d-b806-0f690e5f0035,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,120500.00,BDT,2026-06-28T07:00:00Z,2026-06-28T07:02:00Z,seed,2026-06-28T07:02:00Z
18004e9a-bd35-5806-a7b2-06417b14d7ee,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,120150.00,BDT,2026-06-28T08:00:00Z,2026-06-28T08:02:00Z,seed,2026-06-28T08:02:00Z
b12f9721-487c-59bb-9ecd-5d96fea65406,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,119800.00,BDT,2026-06-28T09:00:00Z,2026-06-28T09:02:00Z,seed,2026-06-28T09:02:00Z
ff86abdc-6f6a-5854-9777-378d3bb6796b,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,119450.00,BDT,2026-06-28T10:00:00Z,2026-06-28T10:02:00Z,seed,2026-06-28T10:02:00Z
5b5f3e9a-de97-5459-b003-58aeb9e137da,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,119100.00,BDT,2026-06-28T11:00:00Z,2026-06-28T11:02:00Z,seed,2026-06-28T11:02:00Z
a6abeaef-5f8f-5098-a3b0-55b297f6259b,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,118750.00,BDT,2026-06-28T12:00:00Z,2026-06-28T12:02:00Z,seed,2026-06-28T12:02:00Z
106a99a7-031e-501b-afc3-19eae79fe2d8,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,118400.00,BDT,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,seed,2026-06-28T13:02:00Z
f97ca09f-123a-5ca9-a94d-875e0b83df4f,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,118050.00,BDT,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,seed,2026-06-28T14:02:00Z
965bc86e-e781-5243-a724-2b711d2b726a,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,117700.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,seed,2026-06-28T15:02:00Z
d24fcce7-7fec-50c1-98dd-c3c58b7b83ca,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,117350.00,BDT,2026-06-28T16:00:00Z,2026-06-28T16:02:00Z,seed,2026-06-28T16:02:00Z
a87f7963-6937-5314-867e-433c2470c04b,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,117000.00,BDT,2026-06-28T17:00:00Z,2026-06-28T17:02:00Z,seed,2026-06-28T17:02:00Z
cba67bec-3a79-5725-a107-e7d3774d1ddf,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,116650.00,BDT,2026-06-28T18:00:00Z,2026-06-28T18:02:00Z,seed,2026-06-28T18:02:00Z
263f227b-49ad-5a98-85d0-5288bafc95ce,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,116300.00,BDT,2026-06-28T19:00:00Z,2026-06-28T19:02:00Z,seed,2026-06-28T19:02:00Z
801c65c1-2734-53e8-9ea2-a42c8d530e17,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,f1d6239c-8728-515e-9497-5d06cecab6c4,115950.00,BDT,2026-06-28T20:00:00Z,2026-06-28T20:02:00Z,seed,2026-06-28T20:02:00Z
bb9bc1a5-0228-5dba-8b99-27225e4544b3,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,134600.00,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,seed,2026-06-28T01:02:00Z
f45abb10-8007-55d1-aba5-b113d7f2c431,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,134250.00,BDT,2026-06-28T02:00:00Z,2026-06-28T02:02:00Z,seed,2026-06-28T02:02:00Z
6b1e1374-c933-53e7-bff5-cd2ecc35e286,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133900.00,BDT,2026-06-28T03:00:00Z,2026-06-28T03:02:00Z,seed,2026-06-28T03:02:00Z
54e8f852-4d14-534b-908b-05ae24de197e,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133550.00,BDT,2026-06-28T04:00:00Z,2026-06-28T04:02:00Z,seed,2026-06-28T04:02:00Z
20e20def-6256-575b-9d3d-4658f96de121,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,133200.00,BDT,2026-06-28T05:00:00Z,2026-06-28T05:02:00Z,seed,2026-06-28T05:02:00Z
08783730-4889-5665-abdf-922aaa346bf3,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132850.00,BDT,2026-06-28T06:00:00Z,2026-06-28T06:02:00Z,seed,2026-06-28T06:02:00Z
a3e261c6-f93a-5f0e-9392-c1e2e72760f3,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132500.00,BDT,2026-06-28T07:00:00Z,2026-06-28T07:02:00Z,seed,2026-06-28T07:02:00Z
387c9b3a-fc47-5eba-ac5b-df40726ce91a,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,132150.00,BDT,2026-06-28T08:00:00Z,2026-06-28T08:02:00Z,seed,2026-06-28T08:02:00Z
746fe946-607b-5048-a9ea-931be6bafc25,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131800.00,BDT,2026-06-28T09:00:00Z,2026-06-28T09:02:00Z,seed,2026-06-28T09:02:00Z
0c07aa0e-47a3-50cd-8e60-2efe86fa43f5,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131450.00,BDT,2026-06-28T10:00:00Z,2026-06-28T10:02:00Z,seed,2026-06-28T10:02:00Z
01f8af60-6b09-5797-bc17-8606db2b721e,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,131100.00,BDT,2026-06-28T11:00:00Z,2026-06-28T11:02:00Z,seed,2026-06-28T11:02:00Z
e9b30550-78c4-5277-995c-f3f75efe4dcf,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130750.00,BDT,2026-06-28T12:00:00Z,2026-06-28T12:02:00Z,seed,2026-06-28T12:02:00Z
598e964c-c791-5b54-9e6e-19b50e411dd7,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130400.00,BDT,2026-06-28T13:00:00Z,2026-06-28T13:02:00Z,seed,2026-06-28T13:02:00Z
a21265bc-c9ed-5d60-81b9-658771d10fd0,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,130050.00,BDT,2026-06-28T14:00:00Z,2026-06-28T14:02:00Z,seed,2026-06-28T14:02:00Z
5a52dcb8-053e-5c1f-98b0-5c28a552d567,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,129700.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,seed,2026-06-28T15:02:00Z
d014292b-9a0e-522c-9f2e-c95aa4305b93,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,129350.00,BDT,2026-06-28T16:00:00Z,2026-06-28T16:02:00Z,seed,2026-06-28T16:02:00Z
bde7eeed-a2b6-5804-8dc8-017c7d331e37,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,129000.00,BDT,2026-06-28T17:00:00Z,2026-06-28T17:02:00Z,seed,2026-06-28T17:02:00Z
58aa3e03-308b-5781-9c6c-2f72a81bf357,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,128650.00,BDT,2026-06-28T18:00:00Z,2026-06-28T18:02:00Z,seed,2026-06-28T18:02:00Z
c2e71f92-52cc-5b0f-b9d2-ec0e45df209b,,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,128300.00,BDT,2026-06-28T19:00:00Z,2026-06-28T19:02:00Z,seed,2026-06-28T19:02:00Z
